2.44 -7.00332 -6.54047 25.8822 -7.00332 -6.54047 25.8822
2.45 -6.96352 -6.63049 25.6548 -6.96352 -6.63049 25.6548
2.46 -6.93674 -6.73424 25.4379 -6.93674 -6.73425 25.4379
2.47 -6.92302 -6.85102 25.2329 -6.92302 -6.85103 25.2329
2.48 -6.92232 -6.98012 25.0412 -6.92232 -6.98013 25.0412
2.49 -6.93454 -7.12082 24.8641 -6.93454 -7.12082 24.8641
2.5 -6.95951 -7.27237 24.7031 -6.95951 -7.27237 24.7031
2.51 -6.99702 -7.434 24.5593 -6.99703 -7.43401 24.5593
2.52 -7.04681 -7.6049 24.434 -7.04681 -7.6049 24.434
2.53 -7.10852 -7.78418 24.3284 -7.10853 -7.78418 24.3284
2.54 -7.1818 -7.97088 24.2435 -7.1818 -7.97089 24.2435
2.55 -7.26618 -8.16395 24.1806 -7.26619 -8.16396 24.1806
2.56 -7.36117 -8.36224 24.1406 -7.36118 -8.36225 24.1406
2.57 -7.46619 -8.56444 24.1245 -7.4662 -8.56445 24.1245
2.58 -7.58059 -8.76915 24.1331 -7.5806 -8.76916 24.1331
2.59 -7.70364 -8.97477 24.1672 -7.70365 -8.97478 24.1672
2.6 -7.83453 -9.17958 24.2272 -7.83454 -9.17959 24.2272
2.61 -7.97233 -9.38169 24.3135 -7.97234 -9.3817 24.3135
2.62 -8.11605 -9.57904 24.4263 -8.11605 -9.57905 24.4263
2.63 -8.26454 -9.76944 24.5655 -8.26455 -9.76944 24.5656
2.64 -8.4166 -9.95054 24.7308 -8.4166 -9.95055 24.7308
2.65 -8.57087 -10.1199 24.9213 -8.57087 -10.1199 24.9213
2.66 -8.7259 -10.275 25.1359 -8.72591 -10.2751 25.1359
2.67 -8.88016 -10.4134 25.3733 -8.88017 -10.4134 25.3733
2.68 -9.03199 -10.5325 25.6314 -9.032 -10.5325 25.6315
2.69 -9.17967 -10.6298 25.908 -9.17968 -10.6298 25.908
2.7 -9.32142 -10.7032 26.2002 -9.32142 -10.7032 26.2003
2.71 -9.45542 -10.7507 26.5049 -9.45543 -10.7507 26.5049
2.72 -9.57986 -10.7704 26.8184 -9.57987 -10.7704 26.8184
2.73 -9.69295 -10.7613 27.1368 -9.69296 -10.7613 27.1368
2.74 -9.79297 -10.7224 27.4558 -9.79298 -10.7224 27.4559
2.75 -9.87832 -10.6534 27.7711 -9.87832 -10.6534 27.7711
2.76 -9.94754 -10.5547 28.078 -9.94754 -10.5547 28.078
2.77 -9.99937 -10.4272 28.372 -9.99938 -10.4272 28.372
2.78 -10.0328 -10.2724 28.6487 -10.0328 -10.2724 28.6487
2.79 -10.0471 -10.0924 28.9039 -10.0471 -10.0924 28.9039
2.8 -10.0418 -9.8899 29.1339 -10.0418 -9.88989 29.1339
2.81 -10.0167 -9.66801 29.3353 -10.0167 -9.668 29.3353
2.82 -9.97215 -9.43026 29.5054 -9.97215 -9.43025 29.5054
2.83 -9.90858 -9.18047 29.6419 -9.90858 -9.18046 29.6419
2.84 -9.82687 -8.92262 29.7434 -9.82686 -8.9226 29.7434
2.85 -9.72816 -8.66072 29.809 -9.72816 -8.6607 29.809
2.86 -9.61389 -8.39873 29.8387 -9.61389 -8.39871 29.8387
2.87 -9.48572 -8.14043 29.8328 -9.48571 -8.14041 29.8328
